RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
4181,1/27/2009 0:08,,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,82600,AMERICAN,VAN,CHRYSLER,4730,6158,5608,7151,4773,6158,5655,7151,,,20207,64161,,5390,0,1763,0
4182,1/21/2009 0:10,,2007,2,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,SILVER,AUTO,2,Covers,69549,AMERICAN,MEDIUM,CHRYSLER,7249,8743,8329,9942,7065,8608,10773,12184,,,17212,64161,,6590,0,825,0
4183,1/28/2009 0:10,,2007,2,DODGE,CHARGER V6 2.7L V6 M,Bas,4D SEDAN 2.7L SE,BLACK,AUTO,2,Covers,63516,AMERICAN,SPECIALTY,CHRYSLER,8946,9870,10162,11160,9670,10679,13524,14487,,,18822,64161,,10045,0,1215,0
4184,1/4/2009 0:11,,2007,2,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,85470,AMERICAN,LARGE,GM,7346,8465,8434,9642,7792,9018,11631,12890,,,22808,64161,,7235,0,2152,0
4185,1/11/2009 0:11,,2006,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,2,Covers,41975,AMERICAN,MEDIUM,CHRYSLER,5020,5976,5922,6954,4603,5775,8255,9821,,,25100,64161,,5855,0,975,1
4186,1/11/2009 0:11,,2004,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1,Alloy,75525,AMERICAN,MEDIUM SUV,CHRYSLER,8290,10593,9453,11940,7407,8915,11416,12794,,,18822,64161,,9885,0,1623,1
4187,1/18/2009 0:11,,2008,1,NISSAN,ALTIMA,Bas,4D SEDAN S,BLACK,AUTO,2,Covers,63619,TOP LINE ASIAN,MEDIUM,OTHER,12256,13760,13736,15361,12284,13639,16430,17881,,,8655,64161,,10715,0,630,0
4188,1/18/2009 0:11,,2005,4,DODGE,DURANGO 4WD V8,ST,4D SUV 4.7L SXT,WHITE,AUTO,1,Alloy,52047,AMERICAN,MEDIUM SUV,CHRYSLER,8860,10279,10069,11601,9567,10743,13661,14561,,,8655,64161,,10015,0,1251,0
4189,1/18/2009 0:11,,2006,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GOLD,AUTO,2,Covers,78875,AMERICAN,MEDIUM,GM,5986,6964,6965,8021,5906,7043,9398,10850,,,8655,64161,,6565,0,803,0
4190,1/2/2009 0:12,,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,WHITE,AUTO,1,Alloy,86634,AMERICAN,LARGE TRUCK,CHRYSLER,6680,8319,7714,9485,7062,8453,11314,12511,,,18822,64161,,8175,0,983,0
4191,1/2/2009 0:12,,2007,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,BLUE,AUTO,1,Alloy,77094,AMERICAN,SPECIALTY,CHRYSLER,8889,10296,10100,11620,9432,10958,14056,16330,,,18822,64161,,9515,0,1389,0
4192,1/12/2010 0:05,,2008,2,CHEVROLET,MALIBU 4C,LT,4D SEDAN LT,WHITE,AUTO,1,Alloy,82220,AMERICAN,MEDIUM,GM,11239,13122,15128,17260,10859,12610,14575,16163,,,25100,64161,,9515,0,1113,0
4193,1/19/2010 0:05,,2004,6,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE,RED,AUTO,1,Alloy,94079,AMERICAN,MEDIUM,CHRYSLER,4326,6257,7588,9357,4938,6208,8305,9581,,,25100,64161,,5555,0,1485,0
4194,1/19/2010 0:05,,2005,5,DODGE,MAGNUM V6,SE,WAGON 2.7L,GREEN,AUTO,2,Covers,65134,AMERICAN,SPECIALTY,CHRYSLER,6931,8372,10682,12247,6075,7595,9622,11179,,,25100,64161,,8735,0,1215,0
4195,1/19/2010 0:05,,2006,4,PONTIAC,VIBE,Bas,4D WAGON,BLUE,AUTO,1,Alloy,49492,AMERICAN,MEDIUM,GM,6536,7909,9761,11580,6208,7640,8686,10677,,,25100,64161,,7905,0,482,0
4196,1/19/2010 0:05,,2005,5,CHRYSLER,300,Bas,4D SEDAN,MAROON,AUTO,2,Covers,71428,AMERICAN,SPECIALTY,CHRYSLER,7945,9480,11526,13314,7417,8715,11344,12564,,,25100,64161,,9105,0,1389,0
4197,1/26/2010 0:05,,2004,6,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,95442,AMERICAN,LARGE,GM,3225,4421,6014,7214,3180,4256,6849,7677,,,17212,64161,,5555,0,2351,0
4198,1/2/2010 0:06,,2008,2,CHRYSLER,PACIFICA FWD,LX,4D SPORT,BLUE,AUTO,2,Covers,72973,AMERICAN,CROSSOVER,CHRYSLER,9392,11074,13672,15769,8523,10089,12733,14351,,,20207,64161,,8235,0,1389,0
4199,1/2/2010 0:06,,2005,5,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L FFV XLS,BLUE,AUTO,2,Covers,75445,AMERICAN,MEDIUM SUV,FORD,6788,8503,11408,13016,7915,9226,11885,13289,,,20207,64161,,7970,0,1740,1
4200,1/9/2010 0:06,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,74298,AMERICAN,LARGE,GM,7854,8908,11699,12778,8186,9279,11674,12864,,,99750,64161,,8300,0,1974,0
4201,1/22/2010 0:09,,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,68571,AMERICAN,LARGE,GM,6186,7627,9551,11165,6197,7324,9305,10769,,,17212,64161,,7770,0,1703,0
4202,1/22/2010 0:09,,2005,5,FORD,TAURUS,SE,4D SEDAN SE,OTHER,AUTO,2,Covers,78455,AMERICAN,MEDIUM,FORD,3567,4804,6712,8611,3552,4814,6442,7601,NO,GREEN,17212,64161,,5955,0,920,0
4203,1/29/2010 0:09,,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,63648,TOP LINE ASIAN,MEDIUM,OTHER,10751,12660,15000,17293,10253,11624,14031,15719,,,8655,64161,,9915,0,630,0
4204,1/29/2010 0:09,,2007,3,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,OTHER,AUTO,1,Alloy,76662,AMERICAN,VAN,CHRYSLER,6301,8094,11079,12632,7814,9523,12869,15683,,,8655,64161,,7090,0,1623,0
4205,1/6/2010 0:10,,2005,5,PONTIAC,GRAND AM V6,SE,4D SEDAN SE,GREY,AUTO,2,Covers,96278,AMERICAN,MEDIUM,GM,3412,4559,6157,7370,3038,4152,6124,7501,,,17212,64161,,5390,0,2639,0
4206,1/6/2010 0:10,,2004,6,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,86155,AMERICAN,MEDIUM,GM,4032,5224,7656,8923,3821,4894,6713,7961,,,17212,64161,,5040,0,1373,0
4207,1/13/2010 0:10,,2005,5,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,BLUE,AUTO,1,Alloy,83961,AMERICAN,LARGE SUV,FORD,8502,10311,13171,15011,7909,9417,12688,14540,NO,GREEN,8655,64161,,10990,0,1503,0
4208,1/13/2010 0:10,,2003,7,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,BLUE,AUTO,1,Alloy,80808,AMERICAN,MEDIUM SUV,FORD,4655,5866,8043,9102,5330,6532,8255,9306,NO,GREEN,8655,64161,,6655,0,1543,0
4209,1/20/2010 0:10,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2,Covers,80611,AMERICAN,LARGE,GM,7541,8751,10660,11937,7318,8582,11169,12449,,,17212,64161,,7635,0,2152,0
4210,1/20/2010 0:10,,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,GREY,AUTO,2,Covers,79942,AMERICAN,LARGE,GM,7883,8837,12050,13048,8765,10063,12453,13718,NO,GREEN,17212,64161,,7935,0,1974,0
4211,1/9/2010 0:12,OTHER,2005,5,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON LAREDO,GREY,AUTO,1,Alloy,95322,AMERICAN,MEDIUM SUV,CHRYSLER,8752,10415,13227,14858,9214,11509,13315,15575,,,20833,64153,,8755,0,2495,1
4212,1/12/2010 0:07,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,MAROON,AUTO,2,Covers,67281,AMERICAN,LARGE,GM,7928,8919,11430,12676,8140,9237,11883,13162,,,99750,17028,,7700,0,1703,0
4213,1/12/2010 0:07,,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2,Covers,73808,AMERICAN,MEDIUM,GM,7091,8002,10548,11341,6824,8148,10244,11517,,,99750,17028,,6900,0,1038,0
4214,1/12/2010 0:07,,2006,4,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,GREY,AUTO,2,Covers,88209,AMERICAN,VAN,CHRYSLER,6272,7579,10298,11665,5099,6642,9034,10926,,,99750,17028,,6600,0,1763,0
4215,1/9/2010 0:08,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,65006,AMERICAN,LARGE,GM,8090,9225,11757,13084,8186,9279,11674,12864,,,99750,17028,,7000,0,1703,0
4216,1/6/2009 0:01,,2006,3,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,MAROON,AUTO,,,63096,AMERICAN,SMALL SUV,CHRYSLER,7727,8601,8845,9789,7884,9274,9015,10516,,,16369,91770,,6270,0,630,0
4217,1/20/2009 0:01,,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BROWN,AUTO,1,Alloy,64148,AMERICAN,LARGE,GM,6451,7797,7467,8921,6587,7845,7614,8973,,,23359,91770,,5470,0,1703,0
4218,1/20/2009 0:01,,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,81545,AMERICAN,MEDIUM,FORD,2993,3862,3732,4671,3175,4141,3929,4972,,,23359,91770,,3170,0,983,0
4219,1/27/2009 0:01,,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,67060,AMERICAN,VAN,CHRYSLER,4833,6031,5720,7013,5285,6480,6208,7498,,,23359,91770,,4890,0,1411,0
4220,1/27/2009 0:01,,2007,2,CHEVROLET,MALIBU V6 3.5L V6 MF,LS,4D SEDAN LS,BLUE,AUTO,2,Covers,65883,AMERICAN,MEDIUM,GM,6320,7093,7326,8160,6212,7152,7209,8224,,,23359,91770,,5570,0,1118,0
4221,1/3/2009 0:02,,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN,BLACK,AUTO,2,Covers,68831,AMERICAN,LARGE,GM,4051,4802,4875,5686,4335,5065,5182,5970,,,23359,91770,,6070,0,1703,0
4222,1/3/2009 0:02,,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,RED,AUTO,1,Alloy,72668,AMERICAN,MEDIUM,FORD,4597,5596,5465,6544,4968,5899,5865,6871,,,23359,91770,,3770,0,920,0
4223,1/3/2009 0:02,,2005,4,CHEVROLET,EQUINOX AWD V6 3.4L,LT,4D SUV LT,WHITE,AUTO,1,Alloy,65555,AMERICAN,MEDIUM SUV,GM,8123,9651,9273,10923,3050,3971,3794,4789,,,23359,91770,,7890,0,1313,0
4224,1/10/2009 0:02,,2005,4,MERCURY,MARINER 2WD V6 3.0L,Bas,4D SUV 3.0L,GREY,AUTO,1,Alloy,84795,AMERICAN,SMALL SUV,FORD,7532,8618,8635,9807,6798,8264,7842,9425,,,23359,91770,,6140,0,983,0
4225,1/10/2009 0:02,,2003,6,SATURN,ION 2.0L I-4 MPI DOH,3,4D SEDAN LEVEL 3,BLACK,AUTO,1,Alloy,75854,AMERICAN,MEDIUM,GM,3897,4967,4709,5864,4202,4891,5038,5782,,,23359,91770,,3940,0,1103,0
4226,1/17/2009 0:02,,2005,4,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,GOLD,AUTO,2,Covers,61248,AMERICAN,CROSSOVER,CHRYSLER,0,1,0,0,0,1,0,0,,,23359,91770,,6790,0,1215,0
4227,1/17/2009 0:02,,2006,3,CHEVROLET,EQUINOX AWD V6 3.4L,LS,4D SUV LS,SILVER,AUTO,2,Covers,64468,AMERICAN,MEDIUM SUV,GM,7694,9170,8810,10404,8577,9959,9763,11256,,,23359,91770,,8270,0,1313,0
4228,1/24/2009 0:02,,2006,3,SATURN,VUE AWD V6 3.5L V6 M,,4D CUV 3.0L,SILVER,AUTO,1,Alloy,68622,AMERICAN,MEDIUM SUV,GM,10927,12468,12301,13965,10910,12330,12283,13816,,,23359,91770,,8640,0,1313,1
4229,1/24/2009 0:02,,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,BLUE,AUTO,1,Alloy,82000,AMERICAN,VAN,GM,7734,9565,8853,10830,7979,9502,9117,10762,,,23359,91770,,6070,0,2282,0
4230,1/25/2009 0:02,,2003,6,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 5.3L LS,SILVER,AUTO,1,Alloy,68264,AMERICAN,LARGE TRUCK,GM,5796,7580,6760,8686,6505,8590,7525,9777,,,19638,33809,FL,8110,0,1320,1
4231,1/25/2009 0:02,,2005,4,SATURN,ION 2.2L I4 EFI,1,4D SEDAN LEVEL 1,SILVER,MANUAL,2,Covers,60071,AMERICAN,MEDIUM,GM,4978,6204,5876,7200,7083,8254,8150,9414,,,19638,33809,FL,4675,0,728,0
4232,1/25/2009 0:02,,2004,5,BUICK,LE SABRE 3.8L V6 MFI,Cus,4D SEDAN CUSTOM,GOLD,AUTO,1,Alloy,70579,AMERICAN,LARGE,GM,5221,6654,6139,7686,5860,7515,6829,8616,,,19638,33809,FL,6295,0,2208,0
4233,1/4/2009 0:03,,2005,4,CHEVROLET,COLORADO PICKUP 2WD,Bas,REG CAB 2.8L,SILVER,AUTO,1,Alloy,89351,AMERICAN,SMALL TRUCK,GM,4649,6021,5521,7003,4469,5802,5327,6766,,,5546,33809,FL,6195,0,723,0
4234,1/4/2009 0:03,,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,GREEN,AUTO,2,Covers,79937,AMERICAN,VAN,GM,8361,10082,9530,11389,7485,9237,8584,10476,,,5546,33809,FL,6195,0,2091,0
4235,1/4/2009 0:03,,2005,4,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L LS,GREEN,AUTO,2,Covers,90537,AMERICAN,VAN,GM,6173,7306,7167,8390,6630,8007,7660,9148,,,5546,33809,FL,6230,0,2495,0
4236,1/4/2009 0:03,,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,RED,AUTO,2,Covers,59993,AMERICAN,LARGE,GM,6074,7237,7060,8316,5947,7243,6923,8322,,,5546,33809,FL,7645,0,1500,0
4237,1/4/2009 0:03,,2007,2,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,SILVER,AUTO,1,Alloy,80410,AMERICAN,LARGE,GM,9005,10384,10225,11715,9312,10615,10557,11964,,,5546,33809,FL,8010,0,2152,0
4238,1/11/2009 0:03,,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,BLUE,AUTO,2,Covers,90055,AMERICAN,SPECIALTY,CHRYSLER,10234,11681,11553,13115,8187,10391,9342,11722,,,5546,33809,FL,9425,0,1630,0
4239,1/11/2009 0:03,,2004,5,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,BLUE,AUTO,1,Alloy,87944,AMERICAN,MEDIUM SUV,CHRYSLER,7487,8768,8586,9969,7728,8943,8846,10158,,,5546,33809,FL,7910,0,1503,0
4240,1/11/2009 0:03,,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,GREY,AUTO,2,Covers,49143,AMERICAN,SPECIALTY,CHRYSLER,8078,9204,9224,10440,8362,9498,9531,10758,,,5546,33809,FL,9625,0,975,0
4241,1/18/2009 0:03,,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,WHITE,AUTO,1,Alloy,62818,AMERICAN,MEDIUM SUV,GM,7839,9217,8966,10454,7809,8956,8934,10172,,,19638,33809,FL,8445,0,1020,0
4242,1/25/2009 0:03,,2004,5,CHEVROLET,IMPALA 3.8L V6 SFI,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,72753,AMERICAN,LARGE,GM,5669,6956,6623,8012,5538,6821,6481,7867,,,20928,33809,FL,6395,0,1974,1
4243,1/25/2009 0:03,,2005,4,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L,RED,AUTO,1,Alloy,70989,AMERICAN,SPECIALTY,CHRYSLER,7988,9331,9127,10577,4697,5941,5573,6916,,,5546,33809,FL,8910,0,1389,0
4244,1/8/2009 0:04,,2001,8,MAZDA,PROTEGE 2.0L I-4 EFI,ES,4D SEDAN LX,GREEN,AUTO,1,Alloy,75150,OTHER ASIAN,COMPACT,OTHER,2396,3278,3088,4040,2396,3278,3088,4040,,,19619,33809,FL,4675,0,1103,1
4245,1/12/2009 0:08,,2008,1,FORD,TAURUS 3.5L V6 24V /,SEL,4D SEDAN SEL,BEIGE,AUTO,1,Alloy,86492,AMERICAN,MEDIUM,FORD,14366,17084,16015,18951,11340,13771,12747,15373,,,5546,33809,FL,8145,0,1633,0
4246,1/26/2009 0:08,,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GREY,AUTO,1,Alloy,70608,AMERICAN,MEDIUM,CHRYSLER,3596,4696,4384,5572,3753,4844,4553,5732,,,5546,33809,FL,5295,0,1389,0
4247,1/26/2009 0:08,,2008,1,MERCURY,SABLE 3.5L V6 24V /,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,87861,AMERICAN,MEDIUM,FORD,15305,17622,17029,19532,10431,12996,15073,17528,,,5546,33809,FL,9860,0,983,0
4248,1/2/2009 0:09,,2005,4,SUZUKI,XL-7 2WD 2.7L V6 MFI,EX,4D SPORT UTILITY EX,SILVER,AUTO,1,Alloy,81937,OTHER ASIAN,MEDIUM SUV,OTHER,5085,6164,5992,7157,5370,6495,6300,7515,,,19638,33809,FL,5795,0,983,1
4249,1/2/2009 0:09,,2005,4,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,SILVER,AUTO,2,Covers,76372,AMERICAN,VAN,CHRYSLER,5793,7831,6756,8957,5962,7603,6939,8711,,,19638,33809,FL,7310,0,1623,0
4250,1/2/2009 0:09,,2003,6,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,RED,AUTO,2,Covers,79784,OTHER ASIAN,MEDIUM,OTHER,2449,3252,3145,4012,2810,3701,3535,4497,,,19638,33809,FL,4575,0,869,0
4251,1/9/2009 0:09,,2005,4,FORD,FREESTYLE FWD V6 3.0,SE,4D CUV 3.0L SE,SILVER,AUTO,1,Alloy,62843,AMERICAN,CROSSOVER,FORD,7272,8733,8354,9932,6639,7843,10182,11752,,,20928,33809,FL,7710,0,1313,0
4252,1/16/2009 0:09,,2005,4,PONTIAC,SUNFIRE 2.2L I4 MPI,,2D COUPE SE,RED,MANUAL,2,Covers,63381,AMERICAN,COMPACT,GM,3975,5289,4793,6212,3362,4341,4131,5188,,,8172,33809,FL,4200,0,1020,0
4253,1/16/2009 0:09,,2003,6,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BROWN,AUTO,1,Alloy,63520,AMERICAN,LARGE,GM,3065,4191,3810,5026,2836,3961,6419,7303,,,8172,33809,FL,5695,0,2003,0
4254,1/27/2010 0:01,,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,86335,AMERICAN,COMPACT,GM,4368,5346,8300,9222,5401,6438,8616,10010,,,5546,33809,FL,4785,0,853,0
4255,1/10/2010 0:02,,2007,3,HYUNDAI,ACCENT,GS,2D COUPE GS,RED,AUTO,2,Covers,70055,OTHER ASIAN,COMPACT,OTHER,5141,6202,8553,9644,5398,6250,8910,9864,,,19638,33809,FL,5705,0,920,0
4256,1/17/2010 0:02,,2006,4,FORD,FUSION 4C,S,4D SEDAN S,GREY,AUTO,2,Covers,64796,AMERICAN,MEDIUM,FORD,6511,8008,10264,11464,6246,7425,9753,10908,,,5546,33809,FL,8020,0,728,0
4257,1/17/2010 0:02,,2005,5,CHEVROLET,MALIBU V6,Bas,4D SEDAN,SILVER,AUTO,2,Covers,85821,AMERICAN,MEDIUM,GM,4760,5724,8204,9013,5905,7764,9015,10856,,,5546,33809,FL,6540,0,1373,0
4258,1/24/2010 0:02,,2003,7,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,SILVER,AUTO,1,Alloy,53835,AMERICAN,MEDIUM,CHRYSLER,3944,4887,7369,8914,3664,4212,6767,7461,,,19064,33809,FL,6205,0,1386,0
4259,1/24/2010 0:02,,2004,6,CHRYSLER,SEBRING V6,GTC,2D CONVERTIBLE GTC,SILVER,AUTO,1,Alloy,71032,AMERICAN,MEDIUM,CHRYSLER,3538,4531,7370,8055,3802,5024,7143,8526,,,19064,33809,FL,6705,0,1272,0
4260,1/3/2010 0:03,,2002,8,DODGE,1500 RAM PICKUP 4WD,ST,QUAD CAB 4.7L,WHITE,AUTO,1,Alloy,81070,AMERICAN,LARGE TRUCK,CHRYSLER,6714,7742,10802,12456,6341,7418,10346,11599,,,5546,33809,FL,9740,0,2193,0
4261,1/10/2010 0:03,,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,86156,AMERICAN,LARGE,GM,8219,9414,11817,13219,7736,8836,11578,12704,,,20928,33809,FL,8155,0,2152,0
4262,1/17/2010 0:03,,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,BEIGE,AUTO,1,Alloy,56828,AMERICAN,MEDIUM,GM,6999,8185,10190,11688,6603,7751,10018,11254,,,5546,33809,FL,8620,0,1003,0
4263,1/17/2010 0:03,,2003,7,CHEVROLET,IMPALA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,71602,AMERICAN,LARGE,GM,3567,4575,5952,7266,2918,4123,6376,7348,,,5546,33809,FL,6605,0,2274,0
4264,1/3/2009 0:02,,2003,6,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 5.7L SLT,MAROON,AUTO,1,Alloy,85657,AMERICAN,LARGE TRUCK,CHRYSLER,6707,8337,7744,9504,7413,8796,8506,10000,,,20392,75050,,8240,0,1283,1
4265,1/3/2009 0:02,,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,SILVER,AUTO,2,Covers,46973,OTHER ASIAN,MEDIUM,OTHER,4239,5016,5078,5917,4732,5632,5611,6583,,,20833,75050,,5525,0,482,0
4266,1/3/2009 0:02,,2006,3,MITSUBISHI,ENDEAVOR FWD 3.8L V6,LS,4D SPORT UTILITY LS,BLACK,AUTO,1,Alloy,67614,OTHER ASIAN,MEDIUM SUV,OTHER,7713,9104,8830,10332,7987,9511,9126,10772,,,20392,75050,,7485,0,533,0
4267,1/10/2009 0:02,,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,GOLD,AUTO,2,Covers,33173,OTHER ASIAN,MEDIUM,OTHER,4311,5165,5156,6078,4230,5126,5068,6036,,,20833,75050,,6270,0,462,0
4268,1/17/2009 0:02,,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,BLUE,AUTO,1,Alloy,66874,AMERICAN,MEDIUM,CHRYSLER,4868,5901,5757,6873,5307,6163,6232,7156,,,20833,75050,,6325,0,1020,1
4269,1/17/2009 0:02,,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,WHITE,AUTO,2,Covers,66656,AMERICAN,SPECIALTY,CHRYSLER,9115,10447,10344,11783,9556,10794,10820,12158,,,19064,75050,,10150,0,1215,0
4270,1/24/2009 0:02,,2006,3,MAZDA,MAZDA6 2.3L I4 MFI /,i,4D SEDAN I,BEIGE,AUTO,2,Covers,76518,OTHER ASIAN,MEDIUM,OTHER,7845,9124,8973,10354,8527,10204,9709,11520,,,19064,75050,,6870,0,1272,0
4271,1/24/2009 0:02,,2005,4,SUZUKI,FORENZA 2.0L I4 EFI,S,4D SEDAN,WHITE,AUTO,2,Covers,51544,OTHER ASIAN,MEDIUM,OTHER,3628,4466,4418,5323,3227,4075,3985,4901,,,20833,75050,,4510,0,505,0
4272,1/24/2009 0:02,,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,52583,AMERICAN,MEDIUM,FORD,3979,4997,4797,5897,12546,14967,14050,16664,,,20833,75050,,5925,0,754,0
4273,1/24/2009 0:02,,2005,4,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,59439,OTHER ASIAN,MEDIUM,OTHER,0,1,0,0,0,1,0,0,,,20833,75050,,4910,0,671,0
4274,1/10/2009 0:03,,2007,2,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2,Covers,85630,AMERICAN,VAN,CHRYSLER,7810,8548,8935,9732,7848,8934,8976,10149,,,20207,75050,,6325,0,1763,0
4275,1/10/2009 0:03,,2005,4,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN TOURING,SILVER,AUTO,1,Alloy,77438,AMERICAN,MEDIUM,CHRYSLER,5210,6614,6127,7643,4479,5475,5337,6413,,,20207,75050,,5110,0,1272,1
4276,1/10/2009 0:03,,2006,3,HYUNDAI,ELANTRA MFI I-4 2.0L,GLS,4D SEDAN,SILVER,AUTO,2,Covers,40420,OTHER ASIAN,MEDIUM,OTHER,5798,6747,6762,7787,5297,6319,6221,7325,,,19064,75050,,5225,0,482,0
4277,1/17/2009 0:03,,2005,4,FORD,F150 PICKUP 2WD V8 5,Lar,CREW CAB 5.4L XLT,GREY,AUTO,1,Alloy,78853,AMERICAN,LARGE TRUCK,FORD,14738,17448,16417,19344,14030,15686,15652,17441,,,20392,75050,,11360,0,803,0
4278,1/17/2009 0:03,,2004,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,GREY,AUTO,2,Covers,54619,AMERICAN,MEDIUM,GM,4140,5333,4971,6260,3628,4719,4418,5597,,,17212,75050,,5325,0,1666,0
4279,1/24/2009 0:03,,2003,6,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,MAROON,AUTO,2,Covers,89550,AMERICAN,MEDIUM,GM,3136,4063,3887,4888,2673,3590,3387,4377,,,20207,75050,,4210,0,2712,1
4280,1/24/2009 0:03,,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,RED,AUTO,2,Covers,85091,AMERICAN,LARGE,GM,5128,6460,6038,7477,4433,5954,5288,6930,,,19638,75050,,6325,0,2152,0
